"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.343195743E2	-4.313998856E-3	1.605510712E-3	1.297950745E-3	4.782564888E-3
1.343245981E2	9.966115467E-3	-3.189206123E-3	-1.296520233E-2	1.666106133E-2
1.343296218E2	5.070424639E-3	-3.140270710E-3	6.146430969E-3	8.564410068E-3
1.343346456E2	1.457397919E-2	1.659303904E-3	1.342773438E-3	1.472946704E-2
1.343396693E2	1.904983073E-4	6.418883801E-3	-8.171081543E-3	1.039254215E-2
1.343446931E2	1.799780875E-4	-3.166973591E-3	-8.102416992E-3	8.701222613E-3
1.343497168E2	4.920577630E-3	1.632839441E-3	1.096820831E-2	1.213176996E-2
1.343547406E2	1.210235059E-4	1.588881016E-3	-3.375053406E-3	3.732314974E-3
1.343597643E2	1.110825688E-4	1.598000526E-3	-8.099555969E-3	8.256436999E-3
1.343647881E2	4.852256738E-3	-3.143966198E-3	-3.281593323E-3	6.648140615E-3
1.343698118E2	4.855562933E-3	-3.148049116E-3	-3.252983093E-3	6.638418760E-3
1.343748356E2	5.513522774E-5	-3.152102232E-3	-7.976531982E-3	8.576937148E-3
1.343798593E2	4.715844989E-5	-3.103524446E-3	-3.159523010E-3	4.429071411E-3
1.343848831E2	-4.713200033E-3	-3.107964993E-3	1.112079620E-2	1.247180056E-2
1.343899068E2	1.550279558E-5	1.691341400E-3	-3.226280212E-3	3.642768189E-3
1.343949306E2	6.441026926E-6	6.450653076E-3	-7.951736450E-3	1.023919329E-2
1.343999543E2	4.748486914E-3	-3.082811832E-3	2.537059784E-2	2.599459735E-2
1.344049781E2	-4.803496413E-3	-3.034710884E-3	1.402854919E-3	5.852439651E-3
1.344100018E2	-7.262732834E-5	1.763939857E-3	-3.359794617E-3	3.795389099E-3
1.344150256E2	4.670077935E-3	-2.979427576E-3	-3.333091736E-3	6.464991656E-3
1.344200493E2	-7.754378021E-5	-2.932190895E-3	-3.306388855E-3	4.419950649E-3
1.344250731E2	-4.838276654E-3	1.813024282E-3	-1.278018951E-2	1.378510871E-2
1.344300968E2	-3.184191883E-6	1.126968861E-2	6.331443787E-3	1.292644854E-2
1.344351206E2	-4.710447975E-3	-3.054976463E-3	1.577949524E-2	1.674854236E-2
1.344401443E2	4.874612205E-3	-3.059804440E-3	-3.354072571E-3	6.661385004E-3
1.344451681E2	4.877732135E-3	1.739114523E-3	-3.327369690E-3	6.155337453E-3
1.344501918E2	4.775477573E-3	-7.807701826E-3	6.202697754E-3	1.105616811E-2
1.344552156E2	9.425107390E-3	1.781791449E-3	1.399040222E-3	9.693541335E-3
1.344602393E2	-4.862790927E-3	-2.961724997E-3	-8.114814758E-3	9.913060532E-3
1.344652631E2	4.670864902E-3	1.836359501E-3	1.453399658E-3	5.225090020E-3
1.344702868E2	-1.280242577E-4	1.843422651E-3	-8.061408997E-3	8.270484405E-3
1.344753106E2	-4.835662432E-3	6.548821926E-3	-1.274490356E-2	1.512293843E-2
1.344803343E2	-4.753038287E-3	-2.985417843E-3	1.613616943E-3	5.840192830E-3
1.344853581E2	8.134357631E-5	1.131495833E-2	1.110172272E-2	1.585191301E-2
1.344903818E2	1.229923218E-4	-3.062695265E-3	-7.994651794E-3	8.562107609E-3
1.344954056E2	-4.639412276E-3	1.683592796E-3	1.574516296E-3	5.180514699E-3
1.345004293E2	1.940224320E-4	6.442964077E-3	1.560211182E-3	6.632020034E-3
1.345054531E2	-4.514885135E-3	-3.090441227E-3	1.104927063E-2	1.232969571E-2
1.345104768E2	5.067130551E-3	-7.793307304E-3	-1.279926300E-2	1.581874155E-2
1.345155006E2	9.765590541E-3	1.796096563E-3	1.581287384E-2	1.867189601E-2
1.345205243E2	4.924245179E-3	1.750826836E-3	-3.321647644E-3	6.192489666E-3
1.345255481E2	1.232447103E-4	6.509631872E-3	-1.754760742E-2	1.871654409E-2
1.345305718E2	4.916991107E-3	1.726716757E-3	6.352424622E-3	8.216547382E-3
1.345355956E2	1.160511747E-4	-7.714658976E-3	6.298065186E-3	9.959671484E-3
1.345406193E2	4.804510623E-3	-2.929657698E-3	6.246566772E-3	8.407485534E-3
1.345456431E2	-4.746524617E-3	1.868158579E-3	-8.059501648E-3	9.538085721E-3
1.345506668E2	8.780416101E-5	-2.928733826E-3	6.261825562E-3	6.913439864E-3
1.345556906E2	7.813982666E-5	-7.632970810E-3	-8.044242859E-3	1.108955330E-2
1.345607143E2	6.855558604E-5	1.140445471E-2	6.277084351E-3	1.301799044E-2
1.345657381E2	4.810083658E-3	6.528079510E-3	-3.275871277E-3	8.745516537E-3
1.345707618E2	-4.263874143E-5	6.443381310E-3	1.575565338E-2	1.702232635E-2
1.345757856E2	-4.803663120E-3	1.608371735E-3	-8.129119873E-3	9.578341658E-3
1.345808093E2	-2.294778824E-5	-3.133654594E-3	-1.281356812E-2	1.319120334E-2
1.345858331E2	4.717928357E-3	-3.190457821E-3	2.530384064E-2	2.593688918E-2
1.345908568E2	4.720940255E-3	1.609563828E-3	1.336097717E-3	5.163635319E-3
1.345958806E2	-7.836613804E-5	1.106792688E-2	-1.292705536E-2	1.701804651E-2
1.346009043E2	-8.664559573E-5	1.094540954E-2	-1.281833649E-2	1.685583720E-2
1.346059281E2	4.656176083E-3	1.374483109E-3	-3.210067749E-3	5.820112927E-3
1.346109518E2	-4.895038903E-3	1.332759857E-3	-3.182411194E-3	5.988772470E-3
1.346159756E2	-9.614211507E-3	-3.459662199E-3	1.109790802E-2	1.508528713E-2
1.346209993E2	1.029670238E-5	-3.408432007E-3	-8.000373840E-3	8.696177111E-3
1.346260231E2	1.277774572E-6	1.393377781E-3	1.566886902E-3	2.096816119E-3
1.346310468E2	-4.706023261E-3	-3.346890211E-3	-7.948875427E-3	9.825118298E-3
1.346360706E2	4.878999665E-3	1.454412937E-3	1.618385315E-3	5.342202332E-3
1.346410943E2	4.829408601E-3	1.412004232E-3	-7.895469666E-3	9.362445440E-3
1.346461181E2	2.919882536E-5	6.120979786E-3	1.672744751E-3	6.345496128E-3
1.346511418E2	-4.783681594E-3	1.288652420E-3	-7.842063904E-3	9.275893538E-3
1.346561656E2	-9.503781796E-3	1.247614622E-3	-3.024101257E-3	1.005104965E-2
1.346611893E2	-4.735155031E-3	-1.299348474E-2	-1.725292206E-2	2.211143727E-2
1.346662131E2	-4.706042819E-3	-8.164435625E-3	-2.855300903E-3	9.846704593E-3
1.346712368E2	1.279469579E-4	-3.375679255E-3	1.142215729E-2	1.191122403E-2
1.346762606E2	1.179492101E-4	-3.377854824E-3	-1.242733002E-2	1.287875563E-2
1.346812843E2	-4.590325989E-3	1.092576981E-2	-7.573127747E-3	1.406398956E-2
1.346863081E2	4.888389260E-3	-3.396004438E-3	2.099514008E-2	2.182258240E-2
1.346913318E2	8.768774569E-5	-3.345340490E-3	1.131725311E-2	1.180166133E-2
1.346963556E2	7.802434266E-5	6.154328585E-3	1.721382141E-3	6.391009670E-3
1.347013793E2	6.702542305E-5	-3.376632929E-3	6.457328796E-3	7.287196822E-3
1.347064031E2	4.808566533E-3	1.424908638E-3	1.650810242E-3	5.279948028E-3
1.347114268E2	-4.795175046E-3	-3.315627575E-3	-3.114700317E-3	6.609723746E-3
1.347164506E2	-1.901724562E-2	1.432746649E-3	-7.839202881E-3	2.061944460E-2
1.347214743E2	-4.665859975E-3	-1.286262274E-2	1.598167419E-2	2.103880280E-2
1.347264981E2	6.103236228E-5	6.218433380E-3	-7.905006409E-3	1.005792051E-2
1.347315218E2	4.801208153E-3	6.136357784E-3	-7.838249207E-3	1.105190650E-2
1.347365456E2	-4.751215689E-3	-3.447115421E-3	6.481170654E-3	8.744268311E-3
1.347415693E2	4.781510681E-3	-3.396004438E-3	6.425857544E-3	8.699846879E-3
1.347465931E2	-4.770748317E-3	-8.148968220E-3	-1.738166809E-2	1.978100372E-2
1.347516168E2	-4.792597145E-3	1.390695572E-3	1.127052307E-2	1.232589599E-2
1.347566406E2	9.490091354E-3	-3.296822309E-3	1.671791077E-3	1.018458426E-2
1.347616643E2	-4.798348993E-3	-3.246963024E-3	-1.259613037E-2	1.386468255E-2
1.347666881E2	-1.626275480E-5	-3.250211477E-3	-1.724052429E-2	1.754422460E-2
1.347717118E2	4.725973122E-3	-3.200739622E-3	6.656646729E-3	8.768722926E-3
1.347767356E2	4.677657969E-3	-7.902711630E-3	2.085304260E-2	2.278558143E-2
1.347817593E2	4.682417959E-3	1.634895802E-3	1.675605774E-3	5.235033613E-3
1.347867831E2	-9.672719985E-3	1.643687487E-3	-7.841110229E-3	1.255970661E-2
1.347918068E2	-9.898189455E-5	1.599699259E-3	-3.023147583E-3	3.421732959E-3
1.347968306E2	4.642527550E-3	1.608759165E-3	-7.750511169E-3	9.176687392E-3
1.348018543E2	-9.658189490E-3	1.565068960E-3	1.816749573E-3	9.951414176E-3
1.348068781E2	4.717717879E-3	6.325453520E-3	1.130294800E-2	1.378495040E-2
1.348119018E2	-8.297711611E-5	-3.206938505E-3	-3.045082092E-3	4.423105778E-3
1.348169256E2	-3.854464740E-5	1.593202353E-3	-2.202510834E-2	2.208268953E-2
1.348219493E2	-4.715565592E-5	6.353348494E-3	6.663322449E-3	9.206906472E-3
1.348269731E2	-4.806727171E-3	1.571744680E-3	1.135826111E-2	1.243322576E-2
1.348319968E2	-2.457108349E-5	1.528352499E-3	1.761436462E-3	2.332192854E-3
1.348370206E2	1.937430352E-5	6.236374378E-3	1.748085022E-3	6.476769410E-3
1.348420443E2	1.431463566E-2	-8.098930120E-3	1.598739624E-2	2.293683286E-2
1.348470681E2	-6.668362767E-5	-3.258049488E-3	-1.740360260E-2	1.770606440E-2
1.348520918E2	-4.824677482E-3	-7.959604263E-3	-7.758140564E-3	1.211699459E-2
1.348571156E2	1.171696931E-5	1.525759697E-3	1.131248474E-2	1.141491967E-2
1.348621393E2	1.271255314E-6	1.482784748E-3	1.716613770E-3	2.268350735E-3
1.348671631E2	4.796033725E-3	-7.956534624E-3	-1.730346680E-2	1.963971349E-2
1.348721868E2	4.799806513E-3	1.108360291E-2	-2.904891968E-3	1.242267255E-2
1.348772106E2	5.393102765E-5	1.511484385E-3	-2.882003784E-3	3.254756429E-3
1.348822343E2	-4.706482403E-3	6.219625473E-3	-1.235961914E-2	1.461488635E-2
1.348872581E2	9.576903656E-3	-3.364562988E-3	-1.700592041E-2	1.980501696E-2
1.348922818E2	-1.390092075E-5	6.135255098E-3	-2.610206604E-3	6.667437804E-3
1.348973056E2	-9.472110309E-3	1.250147820E-3	-1.683998108E-2	1.936152644E-2
1.349023293E2	4.850990139E-3	-3.541588783E-3	2.305030823E-3	6.433360205E-3
1.349073531E2	5.060154945E-5	1.208662987E-3	1.178932190E-2	1.185122515E-2
1.349123768E2	4.790863954E-3	-3.582715988E-3	6.940841675E-3	9.163160723E-3
1.349174006E2	-9.023584425E-6	-3.635823727E-3	-2.162075043E-2	2.192432769E-2
1.349224243E2	-1.787953079E-5	1.167893410E-3	-1.194000244E-2	1.199699767E-2
1.349274481E2	4.775621928E-3	-3.570467234E-3	-2.338409424E-3	6.404916838E-3
1.349324718E2	-2.413801849E-5	-8.374691010E-3	2.433776855E-3	8.721198423E-3
1.349374956E2	-4.782482982E-3	1.547256112E-2	-7.089614868E-3	1.767865747E-2
1.349425193E2	-1.945532858E-6	5.863964558E-3	-2.280235291E-3	6.291705421E-3
1.349475431E2	-9.460256435E-3	5.732148886E-3	-2.601528168E-2	2.826922113E-2
1.349525668E2	-4.585232586E-3	-3.848046064E-3	-6.793022156E-3	9.054113230E-3
1.349575906E2	2.477476373E-4	9.047687054E-4	-1.984596252E-3	2.195132704E-3
1.349626143E2	4.987784661E-3	5.670636892E-3	7.533073425E-3	1.066683242E-2
1.349676381E2	4.938708618E-3	5.593031645E-3	2.719879150E-3	7.941699339E-3
1.349726618E2	8.350331336E-5	5.516171455E-3	-6.803512573E-3	8.759161128E-3
1.349776856E2	7.387623191E-5	7.415413857E-4	-1.996040344E-3	2.130614555E-3
1.349827093E2	6.290990859E-5	7.050931454E-4	-6.730079651E-3	6.767206669E-3
1.349877331E2	5.345605314E-5	6.689131260E-4	-1.921653748E-3	2.035449691E-3
1.349927568E2	9.546145797E-3	5.436748266E-3	-6.657600403E-3	1.284565197E-2
1.349977806E2	-4.795433022E-3	6.101131439E-4	-1.850128174E-3	5.176040009E-3
1.350028043E2	-4.765821621E-3	-1.367831230E-2	-1.133632660E-2	1.839352016E-2
1.350078281E2	4.819694906E-3	-4.039913416E-3	-1.124286652E-2	1.288225162E-2
1.350128518E2	7.223337889E-5	5.465537310E-3	1.260757446E-2	1.374147916E-2
1.350178756E2	-4.689751193E-3	-4.059672356E-3	-6.503105164E-3	8.986939560E-3
1.350228993E2	9.143259376E-5	-4.003465176E-3	3.051757812E-3	5.034810729E-3
1.350279231E2	-4.669291899E-3	5.607008934E-3	7.775306702E-3	1.066284344E-2
1.350329468E2	-4.275290295E-2	-1.326346397E-2	-2.440986633E-1	2.481690706E-1
1.350379706E2	2.052814066E-1	1.050133109E-1	3.993406296E-1	4.611303393E-1
1.350429943E2	-6.561559439E-2	-1.647519767E-1	2.062797546E-2	1.785332838E-1
1.350480181E2	8.077031374E-2	2.499305308E-1	-4.641504288E-1	5.333148548E-1
1.350530418E2	-1.185072958E-1	-3.162390292E-1	3.331050873E-1	4.743522973E-1
1.350580656E2	-6.464190781E-3	2.851014435E-1	-2.492990494E-1	3.787804574E-1
1.350630893E2	8.360420354E-3	-2.677925825E-1	1.138410568E-1	2.911057370E-1
1.350681131E2	-1.052163318E-1	1.904025376E-1	2.737808228E-2	2.192559285E-1
1.350731368E2	8.527152240E-2	-1.531307846E-1	1.764392853E-2	1.761578211E-1
1.350781606E2	-1.013688520E-1	1.184498966E-1	-1.535263062E-1	2.188066471E-1
1.350831843E2	3.577107936E-2	-1.108276546E-1	3.418674469E-1	3.611588160E-1
1.350882081E2	-4.693636298E-2	7.467114925E-2	-5.161476135E-1	5.236288396E-1
1.350932318E2	-5.900854710E-3	-7.875150442E-2	5.286512375E-1	5.345173060E-1
1.350982556E2	-1.778564788E-2	5.881163478E-2	-3.546695709E-1	3.599522777E-1
1.351032793E2	5.631651729E-2	-2.796453238E-2	2.706947327E-1	2.779014276E-1
1.351083031E2	1.469492018E-1	8.188071847E-2	-2.256784439E-1	2.814769618E-1
1.351133268E2	-3.810153529E-2	-4.658314586E-2	1.135101318E-1	1.284767158E-1
1.351183506E2	-3.482437693E-3	2.546155453E-2	-2.997779846E-2	3.948526981E-2
1.351233743E2	-1.708348654E-2	-1.722419262E-2	3.677749634E-2	4.405794549E-2
1.351283981E2	-7.184666116E-3	1.619893312E-2	-8.705711365E-2	8.884236545E-2
1.351334218E2	-3.574524075E-2	-2.197462320E-2	1.464700699E-1	1.523617002E-1
1.351384456E2	-7.425521500E-3	1.775383949E-3	-1.445579529E-1	1.447594284E-1
1.351434693E2	-1.766455173E-2	-8.035033941E-3	1.179628372E-1	1.195484384E-1
1.351484931E2	-9.182870388E-3	5.886048079E-3	-5.404663086E-2	5.513627642E-2
1.351535168E2	1.828498021E-2	6.343722343E-4	3.193569183E-2	3.680531677E-2
1.351585406E2	9.445760399E-2	2.451187372E-2	-5.385208130E-2	1.114590399E-1
1.351635643E2	-1.471695118E-2	-1.821863651E-2	3.685855865E-2	4.366990628E-2
1.351685881E2	-1.882904768E-2	-8.436977863E-3	-1.460075378E-3	2.068447370E-2
1.351736118E2	-2.797247469E-2	-3.487974405E-3	1.755142212E-2	3.320659158E-2
1.351786356E2	-8.902166970E-3	-8.240222931E-3	-2.535343170E-2	2.810598423E-2
1.351836593E2	-1.876170561E-2	1.142263412E-3	6.513309479E-2	6.779104955E-2
1.351886831E2	-5.098529160E-3	-1.816499233E-2	-6.666183472E-3	2.000999620E-2
1.351937068E2	4.223468527E-2	2.941372991E-2	-2.561187744E-2	5.748829805E-2
1.351987306E2	2.814735845E-2	8.427798748E-4	4.111099243E-2	4.983069099E-2
1.352037543E2	-2.388206683E-2	1.016080379E-3	-1.149940491E-2	2.652587131E-2
1.352087781E2	-4.583935253E-3	-8.419364691E-3	1.235008240E-2	1.563402378E-2
1.352138018E2	-2.382355183E-2	-8.432120085E-3	-6.753921509E-3	2.615870270E-2
1.352188256E2	9.253188036E-3	-8.497446775E-3	7.558822632E-3	1.466164691E-2
1.352238493E2	1.856387779E-2	5.743503571E-3	-2.003669739E-3	1.953509878E-2
1.352288731E2	1.380721852E-2	1.019626856E-3	-1.624202728E-2	2.134203300E-2
1.352338968E2	-9.861268103E-3	-1.311424375E-2	1.714611053E-2	2.373219552E-2
1.352389206E2	-1.453905459E-2	1.217842102E-3	-1.998901367E-3	1.472626411E-2
1.352439443E2	4.473385401E-3	-3.626346588E-3	-1.980781555E-3	6.089750577E-3
1.352489681E2	9.021624923E-3	1.067930460E-2	1.703929901E-2	2.204030340E-2
1.352539918E2	1.368854754E-2	1.066535711E-2	-6.859779358E-3	1.865965565E-2
1.352590156E2	-5.280582234E-3	-3.601580858E-3	-1.630592346E-2	1.751396795E-2
1.352640393E2	-4.944745451E-4	-3.549188375E-3	2.832412720E-3	4.567691432E-3
1.352690631E2	-1.005401649E-2	1.075586677E-2	-1.144504547E-2	1.864835068E-2
1.352740868E2	-5.228130147E-3	1.068860292E-2	7.654190063E-3	1.414801056E-2
1.352791106E2	4.308572970E-3	1.119822264E-3	-1.141452789E-2	1.225190801E-2
1.352841343E2	-5.185660906E-3	-8.369177580E-3	1.718616486E-2	1.980652607E-2
1.352891581E2	-5.151377991E-3	-8.329719305E-3	-1.621246338E-2	1.894108993E-2
1.352941818E2	-4.175975919E-4	1.211374998E-3	-2.557945251E-2	2.561152491E-2
1.352992056E2	-4.244651645E-4	5.869418383E-3	1.739501953E-2	1.836346774E-2
1.353042293E2	-3.245258704E-4	1.091837883E-3	-1.754760742E-3	2.092035436E-3
1.353092531E2	-2.780854702E-4	1.105099916E-3	3.008842468E-3	3.217407396E-3
1.353142768E2	-3.373641521E-4	1.065611839E-3	-6.517410278E-3	6.612562279E-3
1.353193006E2	4.407549277E-3	-3.671944141E-3	7.788658142E-3	9.673306573E-3
1.353243243E2	-5.194259807E-3	1.132130623E-3	-1.778602600E-3	5.605843550E-3
1.353293481E2	-5.107237957E-3	-3.658622503E-3	7.739067078E-3	9.968076916E-3
1.353343718E2	1.392910536E-2	-3.605693579E-3	2.922058105E-3	1.468194217E-2
1.353393956E2	-3.977501765E-4	1.092493534E-3	2.899169922E-3	3.123609060E-3
1.353444193E2	-4.047853872E-4	5.804181099E-3	-6.626129150E-3	8.818047230E-3
1.353494431E2	-4.117609933E-4	9.745359421E-4	1.243400574E-2	1.247893289E-2
1.353544668E2	-9.919325821E-3	9.887814522E-4	-1.923561096E-3	1.015237907E-2
1.353594906E2	-5.095981061E-3	1.055628061E-3	-6.660461426E-3	8.452521516E-3
1.353645143E2	-3.114119172E-4	1.057127118E-2	2.895355225E-3	1.096502775E-2
1.353695381E2	4.433285445E-3	5.807191133E-3	7.620811462E-3	1.055718978E-2
1.353745618E2	4.387410358E-3	1.030147076E-3	-1.945495605E-3	4.908719364E-3
1.353795856E2	-3.578653559E-4	1.044005156E-3	-1.930236816E-3	2.223472182E-3
1.353846093E2	-9.918545373E-3	-8.497029543E-3	7.588386536E-3	1.510498804E-2
1.353896331E2	4.408275709E-3	-8.456528187E-3	2.775192261E-3	9.932142557E-3
1.353946568E2	-5.139455199E-3	-3.612667322E-3	-1.150226593E-2	1.310600955E-2
1.353996806E2	-3.531062976E-4	1.138120890E-3	7.598876953E-3	7.691744546E-3
1.354047043E2	-5.164211616E-3	1.151055098E-3	7.534980774E-3	9.207059504E-3
1.354097281E2	4.370539449E-3	1.163899899E-3	-2.030372620E-3	4.957690090E-3
1.354147518E2	-4.258453846E-4	5.927622318E-3	-2.014160156E-3	6.274941575E-3
1.354197756E2	1.376920380E-2	1.149564981E-3	7.503509521E-3	1.572307629E-2
1.354247993E2	-6.089862436E-4	5.860775709E-3	-2.106380463E-2	2.187243520E-2
1.354298231E2	-5.311207846E-3	-1.322248578E-2	7.618904114E-3	1.615830309E-2
1.354348468E2	-4.735961556E-4	5.914241076E-3	2.802848816E-3	6.561897767E-3
1.354398706E2	-1.468042843E-2	5.834728479E-3	1.228332520E-2	2.001097482E-2
1.354448943E2	-3.665918484E-4	5.755811930E-3	-2.107524872E-2	2.185016863E-2
1.354499181E2	4.377147183E-3	1.031905413E-3	1.235580444E-2	1.314876989E-2
1.354549418E2	9.082772769E-3	-3.705352545E-3	1.225185394E-2	1.569504137E-2
1.354599656E2	9.050820023E-3	1.060101390E-2	-1.160717010E-2	1.813905280E-2
1.354649893E2	4.215433262E-3	-3.770738840E-3	-2.006530762E-3	6.001209435E-3
1.354700131E2	-5.269907415E-4	5.785137415E-3	-1.990318298E-3	6.140594522E-3
1.354750368E2	-5.282562226E-3	-3.742784262E-3	2.776145935E-3	7.044209250E-3
1.354800606E2	4.201926291E-3	1.061826944E-3	-1.150131226E-2	1.229080325E-2
1.354850843E2	-5.292837508E-3	1.075416803E-3	1.234912872E-2	1.347856188E-2
1.354901081E2	4.295652732E-3	1.059097052E-2	1.224517822E-2	1.675009488E-2
1.354951318E2	-5.251140334E-3	5.774050951E-3	-6.862640381E-3	1.039278462E-2
1.355001556E2	4.285752773E-3	5.748301744E-3	-6.806373596E-3	9.886221286E-3
1.355051793E2	9.043389000E-3	9.717941284E-4	1.225376129E-2	1.526046966E-2
1.355102031E2	-4.903003573E-4	-3.764957190E-3	-6.854057312E-3	7.835393973E-3
1.355152268E2	-4.965635017E-4	-8.514821529E-3	7.456779480E-3	1.132926834E-2
1.355202506E2	-8.617936075E-2	-2.726754546E-2	-5.057220459E-1	5.137364976E-1
1.355252743E2	2.336927950E-1	1.056424081E-1	1.270636559E0	1.296259968E0
1.355302981E2	-1.469773501E-1	-1.218421012E-1	-1.210529327E0	1.225491367E0
1.355353218E2	1.319043487E-1	1.356987357E-1	7.664852142E-1	7.895014172E-1
1.355403456E2	-1.441855729E-1	-1.449303627E-1	-4.894466400E-1	5.304265292E-1
1.355453693E2	4.789230973E-2	1.033534110E-1	3.270578384E-1	3.463270572E-1
1.355503931E2	-2.848097682E-2	-8.261767030E-2	-3.075599670E-1	3.197342315E-1
1.355554168E2	-6.647288054E-2	3.196001053E-2	3.506488800E-1	3.583220942E-1
1.355604406E2	4.730674624E-2	-3.500907123E-2	-3.221626282E-1	3.274940035E-1
1.355654643E2	-6.342341006E-2	2.173814178E-2	2.031507492E-1	2.139282652E-1
1.355704881E2	1.628358662E-2	-3.105069697E-2	-2.183055878E-2	4.130223084E-2
1.355755118E2	-3.305541724E-2	3.490209579E-2	-1.784095764E-1	1.847722757E-1
1.355805356E2	6.086253375E-2	-2.269473672E-2	2.934389114E-1	3.005423328E-1
1.355855593E2	7.512485236E-2	8.203953505E-2	-2.981357574E-1	3.182124426E-1
1.355905831E2	1.409426425E-2	-3.697623312E-2	2.269487381E-1	2.303727845E-1
1.355956068E2	-5.154721066E-2	1.598441601E-2	-6.001472473E-2	8.071173190E-2
1.356006306E2	6.570518017E-3	-2.672770619E-2	-5.952072144E-2	6.557635447E-2
1.356056543E2	-2.653972432E-2	6.827294827E-3	1.120100021E-1	1.153135270E-1
1.356106781E2	-7.534053177E-3	-1.226401329E-2	-9.321689606E-2	9.432156535E-2
1.356157018E2	-1.745628007E-2	-2.848058939E-3	3.584289551E-2	3.996931713E-2
1.356207256E2	7.363297045E-4	-7.816284895E-3	5.930709839E-2	5.982448003E-2
1.356257493E2	-1.474330109E-2	-8.202821016E-3	-7.420349121E-2	7.609736728E-2
1.356307731E2	4.650202394E-2	1.073402166E-2	7.370281219E-2	8.780525028E-2
1.356357968E2	2.298247814E-2	2.032703161E-2	-9.320354462E-2	9.812381589E-2
1.356408206E2	-9.739261121E-3	-1.281380653E-2	6.909942627E-2	7.094911949E-2
1.356458443E2	-2.365677431E-2	-3.024578094E-3	-1.699924469E-2	2.928763158E-2
1.356508681E2	2.325121313E-4	-1.253166795E-2	-7.354736328E-3	1.453234014E-2
1.356558918E2	-3.340427577E-2	-3.060817719E-3	2.121639252E-2	3.969067342E-2
1.356609156E2	-9.959059767E-3	-7.974594831E-3	1.629352570E-2	2.069434739E-2
1.356659393E2	1.355413254E-2	1.096037030E-2	-5.035209656E-2	5.328393617E-2
1.356709631E2	2.810670435E-2	1.442015171E-3	5.458736420E-2	6.141536100E-2
1.356759868E2	-1.922398247E-2	1.610338688E-3	-1.238822937E-2	2.292646766E-2
1.356810106E2	-1.426901016E-2	-1.263380051E-2	-2.782821655E-3	1.926036507E-2
1.356860343E2	-1.436971873E-2	-1.266413927E-2	2.099895477E-2	2.842226841E-2
1.356910581E2	4.429192282E-3	1.611530781E-3	-2.927780151E-3	5.548573902E-3
1.356960818E2	2.328071930E-2	6.318897009E-3	-2.902030945E-3	2.429695730E-2
1.357011056E2	-5.193641409E-4	1.103964448E-2	-2.663421631E-2	2.883617464E-2
1.357061293E2	-9.920691140E-3	1.467943192E-3	2.584838867E-2	2.772569507E-2
1.357111531E2	-9.846950881E-3	-8.023947477E-3	-2.874374390E-3	1.302337141E-2
1.357161768E2	-4.311902449E-4	-7.987320423E-3	1.900672913E-3	8.221664679E-3
1.357212006E2	-4.892013967E-4	1.551002264E-3	1.885414124E-3	2.489922177E-3
1.357262243E2	9.060679935E-3	1.613140106E-3	6.619453430E-3	1.133645913E-2
1.357312481E2	-5.244072527E-4	-3.076344728E-3	-1.719284058E-2	1.747377083E-2
1.357362718E2	-1.003103424E-2	-3.080993891E-3	1.145744324E-2	1.553663982E-2
1.357412956E2	-4.543093964E-4	-7.783949375E-3	1.611137390E-2	1.789895622E-2
1.357463193E2	9.041194804E-3	1.752734184E-3	-3.025054932E-3	9.693618413E-3
1.357513431E2	9.009592235E-3	-3.043204546E-3	1.751899719E-3	9.669694865E-3
1.357563668E2	4.174547270E-3	-2.995461226E-3	6.487846375E-3	8.275976283E-3
1.357613906E2	-1.006959751E-2	-7.699131966E-3	-1.257133484E-2	1.785250365E-2
1.357664143E2	-4.925522953E-4	1.836776733E-3	-2.963066101E-3	3.520812016E-3
1.357714381E2	-4.973802716E-4	-2.907186747E-3	1.606369019E-2	1.633221554E-2
1.357764618E2	-5.253200419E-3	6.641477346E-3	1.675605774E-3	8.632090749E-3
